"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.attribute","Input.positive_url0","Input.positive_url1","Input.positive_url2","Input.positive_url3","Input.positive_url4","Input.negative_url0","Input.negative_url1","Input.negative_url2","Input.negative_url3","Input.negative_url4","Input.image_url0","Input.object0","Input.image_url1","Input.object1","Input.image_url2","Input.object2","Input.image_url3","Input.object3","Input.image_url4","Input.object4","Input.image_url5","Input.object5","Input.image_url6","Input.object6","Input.image_url7","Input.object7","Input.image_url8","Input.object8","Input.image_url9","Input.object9","Answer.No0.0","Answer.No1.0","Answer.No2.0","Answer.No3.0","Answer.No4.0","Answer.No5.0","Answer.No6.0","Answer.No7.0","Answer.No8.0","Answer.No9.0","Answer.Yes0.1","Answer.Yes1.1","Answer.Yes2.1","Answer.Yes3.1","Answer.Yes4.1","Answer.Yes5.1","Answer.Yes6.1","Answer.Yes7.1","Answer.Yes8.1","Answer.Yes9.1","Approve","Reject"
"31J7RYEC0X7PPBV8SS7YF151HQT1L5","31UJ2O90Q4ST25EP1H2ZHCHK8DZCLW","Does this image contain the object of interest? (Clothing - uniform)","Given an image, you are expected to judge whether an object (one type of clothing, e.g., a tie, or a shirt ... ) is contained.","image, classification, detection","$0.17","Tue Nov 29 08:52:41 PST 2022","3","BatchId:4951346;OriginalHitTemplateId:928390875;","120","432000","Tue Dec 06 08:52:41 PST 2022","","","3PS7W85Z8CJYKD42VGTK5ITQ3SI9TA","A2XS49LRNX8PD4","Submitted","Tue Nov 29 09:07:23 PST 2022","Tue Nov 29 09:08:10 PST 2022","Sun Dec 04 09:08:10 PST 2022","","","","47","0% (0/0)","0% (0/0)","0% (0/0)","in uniform","https://stevenyzimages.s3.amazonaws.com/male_v1_stable_gen/160_1.png","https://stevenyzimages.s3.amazonaws.com/male_v1_stable_gen/164_1.png","https://stevenyzimages.s3.amazonaws.com/male_v1_stable_gen/172_0.png","https://stevenyzimages.s3.amazonaws.com/female_v1_stable_gen/170_1.png","https://stevenyzimages.s3.amazonaws.com/female_v1_stable_gen/169_2.png","https://stevenyzimages.s3.amazonaws.com/male_v1_stable_gen/175_2.png","https://stevenyzimages.s3.amazonaws.com/male_v1_stable_gen/174_3.png","https://stevenyzimages.s3.amazonaws.com/male_v1_stable_gen/3_0.png","https://stevenyzimages.s3.amazonaws.com/female_v1_stable_gen/172_0.png","https://stevenyzimages.s3.amazonaws.com/female_v1_stable_gen/175_3.png","https://stevenyzimages.s3.amazonaws.com/female_v1_dalle_gen/1_2.png","in uniform","https://stevenyzimages.s3.amazonaws.com/female_v1_dalle_gen/10_3.png","in uniform","https://stevenyzimages.s3.amazonaws.com/male_v1_dalle_gen/12_1.png","in uniform","https://stevenyzimages.s3.amazonaws.com/female_v1_dalle_gen/166_4.png","in uniform","https://stevenyzimages.s3.amazonaws.com/female_v1_cogview2_gen/165_4.jpg","in uniform","https://stevenyzimages.s3.amazonaws.com/male_v1_dalle_gen/10_3.png","in uniform","https://stevenyzimages.s3.amazonaws.com/female_v1_cogview2_gen/2_2.jpg","in uniform","https://stevenyzimages.s3.amazonaws.com/female_v1_cogview2_gen/165_3.jpg","in uniform","https://stevenyzimages.s3.amazonaws.com/female_v1_dalle_gen/14_3.png","in uniform","https://stevenyzimages.s3.amazonaws.com/female_v1_dalle_gen/6_1.png","in uniform","true","true","true","false","false","true","true","false","true","true","false","false","false","true","true","false","false","true","false","false"
"31J7RYEC0X7PPBV8SS7YF151HQT1L5","31UJ2O90Q4ST25EP1H2ZHCHK8DZCLW","Does this image contain the object of interest? (Clothing - uniform)","Given an image, you are expected to judge whether an object (one type of clothing, e.g., a tie, or a shirt ... ) is contained.","image, classification, detection","$0.17","Tue Nov 29 08:52:41 PST 2022","3","BatchId:4951346;OriginalHitTemplateId:928390875;","120","432000","Tue Dec 06 08:52:41 PST 2022","","","3FE7TXL1LV4ASDRBT3KAQQAPDF62QU","A87PV9R9JDDYK","Submitted","Tue Nov 29 09:01:07 PST 2022","Tue Nov 29 09:01:58 PST 2022","Sun Dec 04 09:01:58 PST 2022","","","","51","0% (0/0)","0% (0/0)","0% (0/0)","in uniform","https://stevenyzimages.s3.amazonaws.com/male_v1_stable_gen/160_1.png","https://stevenyzimages.s3.amazonaws.com/male_v1_stable_gen/164_1.png","https://stevenyzimages.s3.amazonaws.com/male_v1_stable_gen/172_0.png","https://stevenyzimages.s3.amazonaws.com/female_v1_stable_gen/170_1.png","https://stevenyzimages.s3.amazonaws.com/female_v1_stable_gen/169_2.png","https://stevenyzimages.s3.amazonaws.com/male_v1_stable_gen/175_2.png","https://stevenyzimages.s3.amazonaws.com/male_v1_stable_gen/174_3.png","https://stevenyzimages.s3.amazonaws.com/male_v1_stable_gen/3_0.png","https://stevenyzimages.s3.amazonaws.com/female_v1_stable_gen/172_0.png","https://stevenyzimages.s3.amazonaws.com/female_v1_stable_gen/175_3.png","https://stevenyzimages.s3.amazonaws.com/female_v1_dalle_gen/1_2.png","in uniform","https://stevenyzimages.s3.amazonaws.com/female_v1_dalle_gen/10_3.png","in uniform","https://stevenyzimages.s3.amazonaws.com/male_v1_dalle_gen/12_1.png","in uniform","https://stevenyzimages.s3.amazonaws.com/female_v1_dalle_gen/166_4.png","in uniform","https://stevenyzimages.s3.amazonaws.com/female_v1_cogview2_gen/165_4.jpg","in uniform","https://stevenyzimages.s3.amazonaws.com/male_v1_dalle_gen/10_3.png","in uniform","https://stevenyzimages.s3.amazonaws.com/female_v1_cogview2_gen/2_2.jpg","in uniform","https://stevenyzimages.s3.amazonaws.com/female_v1_cogview2_gen/165_3.jpg","in uniform","https://stevenyzimages.s3.amazonaws.com/female_v1_dalle_gen/14_3.png","in uniform","https://stevenyzimages.s3.amazonaws.com/female_v1_dalle_gen/6_1.png","in uniform","true","true","true","false","true","true","true","true","true","true","false","false","false","true","false","false","false","false","false","false"
"31J7RYEC0X7PPBV8SS7YF151HQT1L5","31UJ2O90Q4ST25EP1H2ZHCHK8DZCLW","Does this image contain the object of interest? (Clothing - uniform)","Given an image, you are expected to judge whether an object (one type of clothing, e.g., a tie, or a shirt ... ) is contained.","image, classification, detection","$0.17","Tue Nov 29 08:52:41 PST 2022","3","BatchId:4951346;OriginalHitTemplateId:928390875;","120","432000","Tue Dec 06 08:52:41 PST 2022","","","3YOH7BII0MOXE1RI48KOW9VRB79KVU","ACXP8KHFX06KR","Submitted","Tue Nov 29 09:04:20 PST 2022","Tue Nov 29 09:04:34 PST 2022","Sun Dec 04 09:04:34 PST 2022","","","","14","0% (0/0)","0% (0/0)","0% (0/0)","in uniform","https://stevenyzimages.s3.amazonaws.com/male_v1_stable_gen/160_1.png","https://stevenyzimages.s3.amazonaws.com/male_v1_stable_gen/164_1.png","https://stevenyzimages.s3.amazonaws.com/male_v1_stable_gen/172_0.png","https://stevenyzimages.s3.amazonaws.com/female_v1_stable_gen/170_1.png","https://stevenyzimages.s3.amazonaws.com/female_v1_stable_gen/169_2.png","https://stevenyzimages.s3.amazonaws.com/male_v1_stable_gen/175_2.png","https://stevenyzimages.s3.amazonaws.com/male_v1_stable_gen/174_3.png","https://stevenyzimages.s3.amazonaws.com/male_v1_stable_gen/3_0.png","https://stevenyzimages.s3.amazonaws.com/female_v1_stable_gen/172_0.png","https://stevenyzimages.s3.amazonaws.com/female_v1_stable_gen/175_3.png","https://stevenyzimages.s3.amazonaws.com/female_v1_dalle_gen/1_2.png","in uniform","https://stevenyzimages.s3.amazonaws.com/female_v1_dalle_gen/10_3.png","in uniform","https://stevenyzimages.s3.amazonaws.com/male_v1_dalle_gen/12_1.png","in uniform","https://stevenyzimages.s3.amazonaws.com/female_v1_dalle_gen/166_4.png","in uniform","https://stevenyzimages.s3.amazonaws.com/female_v1_cogview2_gen/165_4.jpg","in uniform","https://stevenyzimages.s3.amazonaws.com/male_v1_dalle_gen/10_3.png","in uniform","https://stevenyzimages.s3.amazonaws.com/female_v1_cogview2_gen/2_2.jpg","in uniform","https://stevenyzimages.s3.amazonaws.com/female_v1_cogview2_gen/165_3.jpg","in uniform","https://stevenyzimages.s3.amazonaws.com/female_v1_dalle_gen/14_3.png","in uniform","https://stevenyzimages.s3.amazonaws.com/female_v1_dalle_gen/6_1.png","in uniform","true","true","true","false","true","true","true","true","true","true","false","false","false","true","false","false","false","false","false","false"
"3AXFSPQOZ2FAK01GW6A6OOW3EB7JFM","31UJ2O90Q4ST25EP1H2ZHCHK8DZCLW","Does this image contain the object of interest? (Clothing - uniform)","Given an image, you are expected to judge whether an object (one type of clothing, e.g., a tie, or a shirt ... ) is contained.","image, classification, detection","$0.17","Tue Nov 29 08:52:41 PST 2022","3","BatchId:4951346;OriginalHitTemplateId:928390875;","120","432000","Tue Dec 06 08:52:41 PST 2022","","","37Q970SNZRPFG8OS2391G7FL3XH1S5","A1LRJ4U04532TM","Submitted","Tue Nov 29 09:09:00 PST 2022","Tue Nov 29 09:10:09 PST 2022","Sun Dec 04 09:10:09 PST 2022","","","","69","100% (42/42)","100% (42/42)","100% (42/42)","in uniform","https://stevenyzimages.s3.amazonaws.com/male_v1_stable_gen/160_1.png","https://stevenyzimages.s3.amazonaws.com/male_v1_stable_gen/164_1.png","https://stevenyzimages.s3.amazonaws.com/male_v1_stable_gen/172_0.png","https://stevenyzimages.s3.amazonaws.com/female_v1_stable_gen/170_1.png","https://stevenyzimages.s3.amazonaws.com/female_v1_stable_gen/169_2.png","https://stevenyzimages.s3.amazonaws.com/male_v1_stable_gen/175_2.png","https://stevenyzimages.s3.amazonaws.com/male_v1_stable_gen/174_3.png","https://stevenyzimages.s3.amazonaws.com/male_v1_stable_gen/3_0.png","https://stevenyzimages.s3.amazonaws.com/female_v1_stable_gen/172_0.png","https://stevenyzimages.s3.amazonaws.com/female_v1_stable_gen/175_3.png","https://stevenyzimages.s3.amazonaws.com/male_v1_dalle_gen/8_0.png","in uniform","https://stevenyzimages.s3.amazonaws.com/male_v1_cogview2_gen/162_0.jpg","in uniform","https://stevenyzimages.s3.amazonaws.com/male_v1_dalle_gen/13_3.png","in uniform","https://stevenyzimages.s3.amazonaws.com/male_v1_dalle_gen/10_0.png","in uniform","https://stevenyzimages.s3.amazonaws.com/female_v1_cogview2_gen/13_4.jpg","in uniform","https://stevenyzimages.s3.amazonaws.com/female_v1_cogview2_gen/173_3.jpg","in uniform","https://stevenyzimages.s3.amazonaws.com/male_v1_dalle_gen/163_4.png","in uniform","https://stevenyzimages.s3.amazonaws.com/female_v1_cogview2_gen/7_4.jpg","in uniform","https://stevenyzimages.s3.amazonaws.com/female_v1_dalle_gen/0_4.png","in uniform","https://stevenyzimages.s3.amazonaws.com/female_v1_dalle_gen/4_2.png","in uniform","true","true","true","true","true","false","false","true","true","true","false","false","false","false","false","true","true","false","false","false"
"3AXFSPQOZ2FAK01GW6A6OOW3EB7JFM","31UJ2O90Q4ST25EP1H2ZHCHK8DZCLW","Does this image contain the object of interest? (Clothing - uniform)","Given an image, you are expected to judge whether an object (one type of clothing, e.g., a tie, or a shirt ... ) is contained.","image, classification, detection","$0.17","Tue Nov 29 08:52:41 PST 2022","3","BatchId:4951346;OriginalHitTemplateId:928390875;","120","432000","Tue Dec 06 08:52:41 PST 2022","","","36AHBNMV14T64PGDH2LLZV4V9FEYD4","A2RVFMCKSSEHDV","Submitted","Tue Nov 29 09:06:00 PST 2022","Tue Nov 29 09:06:23 PST 2022","Sun Dec 04 09:06:23 PST 2022","","","","23","0% (0/0)","0% (0/0)","0% (0/0)","in uniform","https://stevenyzimages.s3.amazonaws.com/male_v1_stable_gen/160_1.png","https://stevenyzimages.s3.amazonaws.com/male_v1_stable_gen/164_1.png","https://stevenyzimages.s3.amazonaws.com/male_v1_stable_gen/172_0.png","https://stevenyzimages.s3.amazonaws.com/female_v1_stable_gen/170_1.png","https://stevenyzimages.s3.amazonaws.com/female_v1_stable_gen/169_2.png","https://stevenyzimages.s3.amazonaws.com/male_v1_stable_gen/175_2.png","https://stevenyzimages.s3.amazonaws.com/male_v1_stable_gen/174_3.png","https://stevenyzimages.s3.amazonaws.com/male_v1_stable_gen/3_0.png","https://stevenyzimages.s3.amazonaws.com/female_v1_stable_gen/172_0.png","https://stevenyzimages.s3.amazonaws.com/female_v1_stable_gen/175_3.png","https://stevenyzimages.s3.amazonaws.com/male_v1_dalle_gen/8_0.png","in uniform","https://stevenyzimages.s3.amazonaws.com/male_v1_cogview2_gen/162_0.jpg","in uniform","https://stevenyzimages.s3.amazonaws.com/male_v1_dalle_gen/13_3.png","in uniform","https://stevenyzimages.s3.amazonaws.com/male_v1_dalle_gen/10_0.png","in uniform","https://stevenyzimages.s3.amazonaws.com/female_v1_cogview2_gen/13_4.jpg","in uniform","https://stevenyzimages.s3.amazonaws.com/female_v1_cogview2_gen/173_3.jpg","in uniform","https://stevenyzimages.s3.amazonaws.com/male_v1_dalle_gen/163_4.png","in uniform","https://stevenyzimages.s3.amazonaws.com/female_v1_cogview2_gen/7_4.jpg","in uniform","https://stevenyzimages.s3.amazonaws.com/female_v1_dalle_gen/0_4.png","in uniform","https://stevenyzimages.s3.amazonaws.com/female_v1_dalle_gen/4_2.png","in uniform","true","true","true","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","false"
"3AXFSPQOZ2FAK01GW6A6OOW3EB7JFM","31UJ2O90Q4ST25EP1H2ZHCHK8DZCLW","Does this image contain the object of interest? (Clothing - uniform)","Given an image, you are expected to judge whether an object (one type of clothing, e.g., a tie, or a shirt ... ) is contained.","image, classification, detection","$0.17","Tue Nov 29 08:52:41 PST 2022","3","BatchId:4951346;OriginalHitTemplateId:928390875;","120","432000","Tue Dec 06 08:52:41 PST 2022","","","33M4IA01QTIB5U98U7U3L6EQMA7XRZ","ACXP8KHFX06KR","Submitted","Tue Nov 29 08:55:48 PST 2022","Tue Nov 29 08:55:59 PST 2022","Sun Dec 04 08:55:59 PST 2022","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","in uniform","https://stevenyzimages.s3.amazonaws.com/male_v1_stable_gen/160_1.png","https://stevenyzimages.s3.amazonaws.com/male_v1_stable_gen/164_1.png","https://stevenyzimages.s3.amazonaws.com/male_v1_stable_gen/172_0.png","https://stevenyzimages.s3.amazonaws.com/female_v1_stable_gen/170_1.png","https://stevenyzimages.s3.amazonaws.com/female_v1_stable_gen/169_2.png","https://stevenyzimages.s3.amazonaws.com/male_v1_stable_gen/175_2.png","https://stevenyzimages.s3.amazonaws.com/male_v1_stable_gen/174_3.png","https://stevenyzimages.s3.amazonaws.com/male_v1_stable_gen/3_0.png","https://stevenyzimages.s3.amazonaws.com/female_v1_stable_gen/172_0.png","https://stevenyzimages.s3.amazonaws.com/female_v1_stable_gen/175_3.png","https://stevenyzimages.s3.amazonaws.com/male_v1_dalle_gen/8_0.png","in uniform","https://stevenyzimages.s3.amazonaws.com/male_v1_cogview2_gen/162_0.jpg","in uniform","https://stevenyzimages.s3.amazonaws.com/male_v1_dalle_gen/13_3.png","in uniform","https://stevenyzimages.s3.amazonaws.com/male_v1_dalle_gen/10_0.png","in uniform","https://stevenyzimages.s3.amazonaws.com/female_v1_cogview2_gen/13_4.jpg","in uniform","https://stevenyzimages.s3.amazonaws.com/female_v1_cogview2_gen/173_3.jpg","in uniform","https://stevenyzimages.s3.amazonaws.com/male_v1_dalle_gen/163_4.png","in uniform","https://stevenyzimages.s3.amazonaws.com/female_v1_cogview2_gen/7_4.jpg","in uniform","https://stevenyzimages.s3.amazonaws.com/female_v1_dalle_gen/0_4.png","in uniform","https://stevenyzimages.s3.amazonaws.com/female_v1_dalle_gen/4_2.png","in uniform","true","true","true","true","true","false","false","true","true","true","false","false","false","false","false","true","true","false","false","false"
"3YKP7CX6HEWRNOOYQVZD28098IF7BL","31UJ2O90Q4ST25EP1H2ZHCHK8DZCLW","Does this image contain the object of interest? (Clothing - uniform)","Given an image, you are expected to judge whether an object (one type of clothing, e.g., a tie, or a shirt ... ) is contained.","image, classification, detection","$0.17","Tue Nov 29 08:52:41 PST 2022","3","BatchId:4951346;OriginalHitTemplateId:928390875;","120","432000","Tue Dec 06 08:52:41 PST 2022","","","3L6L49WXWDEV25N0DPFVLUCW1XI54J","A1LRJ4U04532TM","Submitted","Tue Nov 29 09:08:37 PST 2022","Tue Nov 29 09:09:10 PST 2022","Sun Dec 04 09:09:10 PST 2022","","","","33","100% (42/42)","100% (42/42)","100% (42/42)","in uniform","https://stevenyzimages.s3.amazonaws.com/male_v1_stable_gen/160_1.png","https://stevenyzimages.s3.amazonaws.com/male_v1_stable_gen/164_1.png","https://stevenyzimages.s3.amazonaws.com/male_v1_stable_gen/172_0.png","https://stevenyzimages.s3.amazonaws.com/female_v1_stable_gen/170_1.png","https://stevenyzimages.s3.amazonaws.com/female_v1_stable_gen/169_2.png","https://stevenyzimages.s3.amazonaws.com/male_v1_stable_gen/175_2.png","https://stevenyzimages.s3.amazonaws.com/male_v1_stable_gen/174_3.png","https://stevenyzimages.s3.amazonaws.com/male_v1_stable_gen/3_0.png","https://stevenyzimages.s3.amazonaws.com/female_v1_stable_gen/172_0.png","https://stevenyzimages.s3.amazonaws.com/female_v1_stable_gen/175_3.png","https://stevenyzimages.s3.amazonaws.com/female_v1_dalle_gen/11_4.png","in uniform","https://stevenyzimages.s3.amazonaws.com/female_v1_cogview2_gen/9_1.jpg","in uniform","https://stevenyzimages.s3.amazonaws.com/female_v1_dalle_gen/9_3.png","in uniform","https://stevenyzimages.s3.amazonaws.com/female_v1_cogview2_gen/5_3.jpg","in uniform","https://stevenyzimages.s3.amazonaws.com/male_v1_dalle_gen/173_4.png","in uniform","https://stevenyzimages.s3.amazonaws.com/male_v1_cogview2_gen/167_3.jpg","in uniform","https://stevenyzimages.s3.amazonaws.com/female_v1_cogview2_gen/10_4.jpg","in uniform","https://stevenyzimages.s3.amazonaws.com/male_v1_dalle_gen/3_1.png","in uniform","https://stevenyzimages.s3.amazonaws.com/male_v1_dalle_gen/175_4.png","in uniform","https://stevenyzimages.s3.amazonaws.com/male_v1_cogview2_gen/7_4.jpg","in uniform","true","true","true","true","false","true","true","true","false","true","false","false","false","false","true","false","false","false","true","false"
"3YKP7CX6HEWRNOOYQVZD28098IF7BL","31UJ2O90Q4ST25EP1H2ZHCHK8DZCLW","Does this image contain the object of interest? (Clothing - uniform)","Given an image, you are expected to judge whether an object (one type of clothing, e.g., a tie, or a shirt ... ) is contained.","image, classification, detection","$0.17","Tue Nov 29 08:52:41 PST 2022","3","BatchId:4951346;OriginalHitTemplateId:928390875;","120","432000","Tue Dec 06 08:52:41 PST 2022","","","3OVR4I9US20KVR6YXH3YJ57NXT44QU","A2LXOUNGJY8G7G","Submitted","Tue Nov 29 09:03:34 PST 2022","Tue Nov 29 09:04:34 PST 2022","Sun Dec 04 09:04:34 PST 2022","","","","60","100% (91/91)","100% (91/91)","100% (91/91)","in uniform","https://stevenyzimages.s3.amazonaws.com/male_v1_stable_gen/160_1.png","https://stevenyzimages.s3.amazonaws.com/male_v1_stable_gen/164_1.png","https://stevenyzimages.s3.amazonaws.com/male_v1_stable_gen/172_0.png","https://stevenyzimages.s3.amazonaws.com/female_v1_stable_gen/170_1.png","https://stevenyzimages.s3.amazonaws.com/female_v1_stable_gen/169_2.png","https://stevenyzimages.s3.amazonaws.com/male_v1_stable_gen/175_2.png","https://stevenyzimages.s3.amazonaws.com/male_v1_stable_gen/174_3.png","https://stevenyzimages.s3.amazonaws.com/male_v1_stable_gen/3_0.png","https://stevenyzimages.s3.amazonaws.com/female_v1_stable_gen/172_0.png","https://stevenyzimages.s3.amazonaws.com/female_v1_stable_gen/175_3.png","https://stevenyzimages.s3.amazonaws.com/female_v1_dalle_gen/11_4.png","in uniform","https://stevenyzimages.s3.amazonaws.com/female_v1_cogview2_gen/9_1.jpg","in uniform","https://stevenyzimages.s3.amazonaws.com/female_v1_dalle_gen/9_3.png","in uniform","https://stevenyzimages.s3.amazonaws.com/female_v1_cogview2_gen/5_3.jpg","in uniform","https://stevenyzimages.s3.amazonaws.com/male_v1_dalle_gen/173_4.png","in uniform","https://stevenyzimages.s3.amazonaws.com/male_v1_cogview2_gen/167_3.jpg","in uniform","https://stevenyzimages.s3.amazonaws.com/female_v1_cogview2_gen/10_4.jpg","in uniform","https://stevenyzimages.s3.amazonaws.com/male_v1_dalle_gen/3_1.png","in uniform","https://stevenyzimages.s3.amazonaws.com/male_v1_dalle_gen/175_4.png","in uniform","https://stevenyzimages.s3.amazonaws.com/male_v1_cogview2_gen/7_4.jpg","in uniform","true","true","true","false","false","true","true","true","false","true","false","false","false","true","true","false","false","false","true","false"
"3YKP7CX6HEWRNOOYQVZD28098IF7BL","31UJ2O90Q4ST25EP1H2ZHCHK8DZCLW","Does this image contain the object of interest? (Clothing - uniform)","Given an image, you are expected to judge whether an object (one type of clothing, e.g., a tie, or a shirt ... ) is contained.","image, classification, detection","$0.17","Tue Nov 29 08:52:41 PST 2022","3","BatchId:4951346;OriginalHitTemplateId:928390875;","120","432000","Tue Dec 06 08:52:41 PST 2022","","","3X66WABAJ9Z806TGU7T3FMBFD6VG3M","ACXP8KHFX06KR","Submitted","Tue Nov 29 08:55:13 PST 2022","Tue Nov 29 08:55:25 PST 2022","Sun Dec 04 08:55:25 PST 2022","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","in uniform","https://stevenyzimages.s3.amazonaws.com/male_v1_stable_gen/160_1.png","https://stevenyzimages.s3.amazonaws.com/male_v1_stable_gen/164_1.png","https://stevenyzimages.s3.amazonaws.com/male_v1_stable_gen/172_0.png","https://stevenyzimages.s3.amazonaws.com/female_v1_stable_gen/170_1.png","https://stevenyzimages.s3.amazonaws.com/female_v1_stable_gen/169_2.png","https://stevenyzimages.s3.amazonaws.com/male_v1_stable_gen/175_2.png","https://stevenyzimages.s3.amazonaws.com/male_v1_stable_gen/174_3.png","https://stevenyzimages.s3.amazonaws.com/male_v1_stable_gen/3_0.png","https://stevenyzimages.s3.amazonaws.com/female_v1_stable_gen/172_0.png","https://stevenyzimages.s3.amazonaws.com/female_v1_stable_gen/175_3.png","https://stevenyzimages.s3.amazonaws.com/female_v1_dalle_gen/11_4.png","in uniform","https://stevenyzimages.s3.amazonaws.com/female_v1_cogview2_gen/9_1.jpg","in uniform","https://stevenyzimages.s3.amazonaws.com/female_v1_dalle_gen/9_3.png","in uniform","https://stevenyzimages.s3.amazonaws.com/female_v1_cogview2_gen/5_3.jpg","in uniform","https://stevenyzimages.s3.amazonaws.com/male_v1_dalle_gen/173_4.png","in uniform","https://stevenyzimages.s3.amazonaws.com/male_v1_cogview2_gen/167_3.jpg","in uniform","https://stevenyzimages.s3.amazonaws.com/female_v1_cogview2_gen/10_4.jpg","in uniform","https://stevenyzimages.s3.amazonaws.com/male_v1_dalle_gen/3_1.png","in uniform","https://stevenyzimages.s3.amazonaws.com/male_v1_dalle_gen/175_4.png","in uniform","https://stevenyzimages.s3.amazonaws.com/male_v1_cogview2_gen/7_4.jpg","in uniform","true","true","true","true","false","true","true","true","false","true","false","false","false","false","true","false","false","false","true","false"
"36GJS3V7977GY0XB7QGO69WFFQ7JGL","31UJ2O90Q4ST25EP1H2ZHCHK8DZCLW","Does this image contain the object of interest? (Clothing - uniform)","Given an image, you are expected to judge whether an object (one type of clothing, e.g., a tie, or a shirt ... ) is contained.","image, classification, detection","$0.17","Tue Nov 29 08:52:41 PST 2022","3","BatchId:4951346;OriginalHitTemplateId:928390875;","120","432000","Tue Dec 06 08:52:41 PST 2022","","","3Z9WI9EOZC5SW0WYZJ3KH84I3SZKH5","A1HWX2INOUOPS9","Submitted","Tue Nov 29 09:08:41 PST 2022","Tue Nov 29 09:09:18 PST 2022","Sun Dec 04 09:09:18 PST 2022","","","","37","100% (8/8)","100% (8/8)","100% (8/8)","in uniform","https://stevenyzimages.s3.amazonaws.com/male_v1_stable_gen/160_1.png","https://stevenyzimages.s3.amazonaws.com/male_v1_stable_gen/164_1.png","https://stevenyzimages.s3.amazonaws.com/male_v1_stable_gen/172_0.png","https://stevenyzimages.s3.amazonaws.com/female_v1_stable_gen/170_1.png","https://stevenyzimages.s3.amazonaws.com/female_v1_stable_gen/169_2.png","https://stevenyzimages.s3.amazonaws.com/male_v1_stable_gen/175_2.png","https://stevenyzimages.s3.amazonaws.com/male_v1_stable_gen/174_3.png","https://stevenyzimages.s3.amazonaws.com/male_v1_stable_gen/3_0.png","https://stevenyzimages.s3.amazonaws.com/female_v1_stable_gen/172_0.png","https://stevenyzimages.s3.amazonaws.com/female_v1_stable_gen/175_3.png","https://stevenyzimages.s3.amazonaws.com/female_v1_cogview2_gen/162_1.jpg","in uniform","https://stevenyzimages.s3.amazonaws.com/female_v1_cogview2_gen/173_1.jpg","in uniform","https://stevenyzimages.s3.amazonaws.com/male_v1_cogview2_gen/5_2.jpg","in uniform","https://stevenyzimages.s3.amazonaws.com/female_v1_dalle_gen/165_3.png","in uniform","https://stevenyzimages.s3.amazonaws.com/male_v1_dalle_gen/3_0.png","in uniform","https://stevenyzimages.s3.amazonaws.com/female_v1_dalle_gen/168_0.png","in uniform","https://stevenyzimages.s3.amazonaws.com/female_v1_cogview2_gen/160_2.jpg","in uniform","https://stevenyzimages.s3.amazonaws.com/female_v1_dalle_gen/14_2.png","in uniform","https://stevenyzimages.s3.amazonaws.com/female_v1_cogview2_gen/7_1.jpg","in uniform","https://stevenyzimages.s3.amazonaws.com/female_v1_cogview2_gen/13_3.jpg","in uniform","true","false","false","false","true","false","false","true","true","true","false","true","true","true","false","true","true","false","false","false"
